"","file","genotype","rep","age","plant","root","order","parentroot","time","bran","apic","x1","y1","z1","x2","y2","z2","diameter1","diameter2","length","blength","orientation","growth","geodesic","magnitude","pathlength"
"9677","shallow-2-1-12","shallow","1",12,1,8,2,1,12,"false","false",319.241943,683.756226,590.551208,302.191254,740.296326,590.551208,4.187041,4.187041,59.0551344371065,472.441007315965,16.7816342712255,177.165352726992,642.874996771978,1,8
"9678","shallow-2-1-12","shallow","1",12,1,8,2,1,12,"false","true",302.191254,740.296326,590.551208,284.29303,796.573853,590.551208,4.187041,4.187041,59.0551138140458,531.496121130011,17.6424858230182,177.165352726992,701.930110586023,1,8
"9679","shallow-2-1-12","shallow","1",7,1,9,2,1,7,"true","false",615.894547760051,426.102749944953,590.551208,615.894531,426.102753,590.551208,4.611815,4.611815,1.7036214919703e-05,1.7036214919703e-05,79.6694598921008,1.7036214919703e-05,191.738236970629,1,9
"9680","shallow-2-1-12","shallow","1",8,1,9,2,1,8,"false","false",615.894531,426.102753,590.551208,571.20343,464.705994,590.551208,4.611815,4.611815,59.0550990541569,59.0551160903718,49.1802306741747,59.0550990541569,250.793336024786,1,9
"9681","shallow-2-1-12","shallow","1",9,1,9,2,1,9,"false","false",571.20343,464.705994,590.551208,526.376526,503.151489,590.551208,4.611815,4.611815,59.0551217763561,118.110237866728,49.3821793203737,118.110273355868,309.848457801142,1,9
"9682","shallow-2-1-12","shallow","1",9,1,9,2,1,9,"false","false",526.376526,503.151489,590.551208,480.843292,540.757812,590.551208,4.611815,4.611815,59.0551515795115,177.165389446239,50.4463815727419,118.110273355868,368.903609380654,1,9
"9683","shallow-2-1-12","shallow","1",10,1,9,2,1,10,"false","false",480.843292,540.757812,590.551208,446.395966,588.725342,590.551208,4.611815,4.611815,59.0550777059109,236.22046715215,35.6835796244751,118.110228542303,427.958687086565,1,9
"9684","shallow-2-1-12","shallow","1",10,1,9,2,1,10,"false","true",446.395966,588.725342,590.551208,425.399292,643.921814,590.551208,4.611815,4.611815,59.0551508363925,295.275617988543,20.8267568497219,118.110228542303,487.013837922957,1,9
"9685","shallow-2-1-12","shallow","1",7,1,10,2,1,7,"true","false",623.535379449339,468.020511746005,590.551208,623.5354,468.020508,590.551208,4.358547,4.358547,2.08892843798284e-05,2.08892843798284e-05,100.330539997334,2.08892843798284e-05,234.346703167624,1,10
"9686","shallow-2-1-12","shallow","1",8,1,10,2,1,8,"false","false",623.5354,468.020508,590.551208,569.66272,492.21228,590.551208,4.358547,4.358547,59.0551224101888,59.0551432994731,65.8173187449622,59.0551224101888,293.401825577813,1,10
"9687","shallow-2-1-12","shallow","1",9,1,10,2,1,9,"false","false",569.66272,492.21228,590.551208,517.765381,520.393372,590.551208,4.358547,4.358547,59.0551246006084,118.110267900082,61.4973261394471,118.110218952582,352.456950178422,1,10
"9688","shallow-2-1-12","shallow","1",9,1,10,2,1,9,"false","false",517.765381,520.393372,590.551208,471.217957,556.736755,590.551208,4.358547,4.358547,59.0550943519733,177.165362252055,52.0179285938316,118.110218952582,411.512044530395,1,10
"9689","shallow-2-1-12","shallow","1",10,1,10,2,1,10,"false","false",471.217957,556.736755,590.551208,429.820892,598.85321,590.551208,4.358547,4.358547,59.0551671945923,236.220529446647,44.5064632482986,118.110260062182,470.567211724987,1,10
"9690","shallow-2-1-12","shallow","1",10,1,10,2,1,10,"false","true",429.820892,598.85321,590.551208,397.983978,648.591675,590.551208,4.358547,4.358547,59.0550928675895,295.275622314237,32.6227540001221,118.110260062182,529.622304592577,1,10
